<<<<<<< HEAD
"","density","alcohol","citric.acid","residual.sugar","pH","type","quality"
"5976",2.91902834008097,4.91304347826087,4.52409638554217,1.80061349693252,4.83720930232558,"red","2"
"5977",2.91902834008097,4.91304347826087,4.52409638554217,1.80061349693252,4.83720930232558,"red","2"
"5978",2.04973973395026,6.60869565217391,4.68674698795181,2.06288343558282,3.02325581395349,"red","4"
"5979",2.31868131868131,5.95652173913043,4.03614457831325,1.11042944785276,4.06976744186047,"red","3"
"5980",2.04973973395026,6.60869565217391,4.68674698795181,2.06288343558282,3.02325581395349,"red","4"
"5981",2.68999421631,2.95652173913043,2.62650602409639,1.16564417177914,5.88372093023256,"red","3"
"5982",2.57200694042799,6.21739130434783,3.43975903614458,1.24846625766871,5.25581395348837,"red","3"
"5983",2.68999421631,2.95652173913043,2.62650602409639,1.16564417177914,5.88372093023256,"red","3"
"5984",2.41931752458068,3.08695652173913,1.43373493975904,1.16564417177914,3.7906976744186,"red","2"
"5985",2.78195488721805,5.69565217391304,3.16867469879518,1.5659509202454,5.6046511627907,"red","4"
"5986",2.1954887218045,5.17391304347826,3.27710843373494,1.13803680981595,4.97674418604651,"red","3"
"5987",2.77674956622324,3.47826086956522,3.92771084337349,1.12423312883436,3.09302325581395,"red","4"
"5988",2.77674956622324,3.47826086956522,3.92771084337349,1.12423312883436,3.09302325581395,"red","4"
"5989",2.28397917871601,5.95652173913043,3.92771084337349,1.17944785276074,2.81395348837209,"red","5"
"5990",2.44881434355118,5.43478260869565,3.27710843373494,1.19325153374233,5.3953488372093,"red","3"
"5991",2.33256217466742,5.56521739130435,1.48795180722892,1.19325153374233,5.95348837209302,"red","3"
"5992",2.56853672643145,6.21739130434783,2.95180722891566,1.22085889570552,5.25581395348837,"red","4"
"5993",2.63794100636206,4.65217391304348,1.48795180722892,1.67638036809816,5.3953488372093,"red","3"
"5994",2.84094852515905,4.26086956521739,3.54819277108434,1.26226993865031,4,"red","2"
"5995",2.63794100636206,4.65217391304348,1.48795180722892,1.67638036809816,5.3953488372093,"red","3"
"5996",2.65702718334296,2.82608695652174,3.06024096385542,1.12423312883436,4.34883720930233,"red","2"
"5997",2.12261422787738,6.8695652173913,3.43975903614458,1.20705521472393,4,"red","4"
"5998",2.65702718334296,2.82608695652174,3.06024096385542,1.12423312883436,4.34883720930233,"red","2"
"5999",2.18160786581839,6.73913043478261,3.27710843373494,1.20705521472393,3.72093023255814,"red","3"
"6000",2.17466743782532,6.21739130434783,2.46385542168675,1.20705521472393,5.3953488372093,"red","3"
"6001",2.19895893580104,5.17391304347826,1.48795180722892,1.15184049079755,6.09302325581396,"red","3"
"6002",2.17466743782532,6.21739130434783,2.46385542168675,1.20705521472393,5.3953488372093,"red","3"
"6003",2.12608444187392,6.73913043478261,2.8433734939759,1.22085889570552,4.90697674418604,"red","3"
"6004",2.15037593984961,7.26086956521739,2.51807228915663,1.20705521472393,5.81395348837209,"red","2"
"6005",2.15384615384614,6.60869565217391,3.27710843373494,1.17944785276074,4.41860465116279,"red","3"
"6006",2.40890688259108,5.82608695652174,3.22289156626506,1.19325153374233,4.83720930232558,"red","4"
"6007",2.98496240601504,2.95652173913043,1.5421686746988,1.37269938650307,5.46511627906977,"red","2"
"6008",2.92423366107576,4.65217391304348,3.33132530120482,1.20705521472393,4.13953488372093,"red","3"
"6009",2.53036437246963,3.60869565217391,1,1.11042944785276,4.69767441860465,"red","3"
"6010",2.31868131868131,6.60869565217391,2.46385542168675,1.19325153374233,8.3953488372093,"red","4"
"6011",2.18854829381144,4.91304347826087,3.22289156626506,1.12423312883436,4.97674418604651,"red","3"
"6012",2.71255060728744,2.95652173913043,3.1144578313253,1.13803680981595,3.7906976744186,"red","3"
"6013",1.53614806246384,8.30434782608696,3.71084337349398,1.51073619631902,6.37209302325582,"red","3"
"6014",2.49392712550608,5.30434782608696,1.37951807228916,1.26226993865031,5.6046511627907,"red","3"
"6015",2.49392712550608,5.30434782608696,1.37951807228916,1.26226993865031,5.6046511627907,"red","3"
"6016",2.49392712550608,5.30434782608696,1.37951807228916,1.26226993865031,5.6046511627907,"red","3"
"6017",1.93869288606129,7.91304347826087,1.65060240963855,1.20705521472393,5.04651162790698,"red","3"
"6018",1.94563331405436,7.39130434782609,1,1.26226993865031,6.58139534883721,"red","2"
"6019",1.90919606709079,7.65217391304348,2.8433734939759,1.26226993865031,4.34883720930233,"red","5"
"6020",2.11220358588778,6.60869565217391,1,1.16564417177914,6.02325581395349,"red","3"
"6021",1.88316946211682,6.60869565217391,1,1.11042944785276,6.09302325581396,"red","3"
"6022",2.67090803932908,5.17391304347826,3.00602409638554,1.17944785276074,3.7906976744186,"red","3"
"6023",2.46790052053209,5.56521739130435,1,1.22085889570552,7.27906976744186,"red","1"
"6024",2.18507807981492,5.30434782608696,2.89759036144578,1.15184049079755,3.93023255813954,"red","4"
"6025",1.76171197223829,8.17391304347826,2.40963855421687,1.15184049079755,5.67441860465116,"red","3"
"6026",2.15905147484093,5.56521739130435,1,1.31748466257669,6.51162790697674,"red","3"
"6027",2.95893580104105,3.60869565217391,2.78915662650602,1.2898773006135,4.48837209302326,"red","2"
"6028",2.88606130711393,4.26086956521739,2.89759036144578,1.37269938650307,4.41860465116279,"red","3"
"6029",2.83747831116252,4.1304347826087,1,1.17944785276074,4.2093023255814,"red","3"
"6030",2.09311740890688,2.95652173913043,2.13855421686747,1.15184049079755,5.18604651162791,"red","2"
"6031",2.07403123192596,8.30434782608696,2.8433734939759,1.16564417177914,5.6046511627907,"red","4"
"6032",2.68825910931173,5.17391304347826,1.37951807228916,1.67638036809816,5.53488372093023,"red","4"
"6033",2.41064198958935,5.95652173913043,2.89759036144578,1.15184049079755,5.04651162790698,"red","4"
"6034",2.29959514170041,6.08695652173913,3.33132530120482,1.15184049079755,5.6046511627907,"red","3"
"6035",2.84441873915557,5.43478260869565,3.43975903614458,1.19325153374233,4.48837209302326,"red","3"
"6036",2.84441873915557,5.43478260869565,3.43975903614458,1.19325153374233,4.48837209302326,"red","3"
"6037",2.86524002313475,2.43478260869565,1.81325301204819,1.42791411042945,3.93023255813954,"red","2"
"6038",2.82706766917292,2.95652173913043,2.30120481927711,1.19325153374233,5.32558139534884,"red","3"
"6039",2.69866975130132,2.95652173913043,2.62650602409639,1.15184049079755,5.81395348837209,"red","3"
"6040",2.58415268941584,4.91304347826087,2.73493975903614,1.26226993865031,4.83720930232558,"red","3"
"6041",2.11567379988432,5.43478260869565,1.59638554216867,1.24846625766871,5.04651162790698,"red","3"
"6042",2.66743782533256,3.60869565217391,2.62650602409639,1.16564417177914,7.2093023255814,"red","3"
"6043",2.5216888374783,3.73913043478261,2.24698795180723,1.23466257668712,5.95348837209302,"red","2"
"6044",2.66743782533256,4.1304347826087,3.33132530120482,1.26226993865031,6.65116279069767,"red","3"
"6045",2.54251012145748,3.34782608695652,1.65060240963855,1.16564417177914,4.90697674418604,"red","3"
"6046",2.71949103528051,5.95652173913043,3.43975903614458,1.77300613496933,4.41860465116279,"red","4"
"6047",2.41411220358589,5.69565217391304,3.27710843373494,1.19325153374233,5.67441860465116,"red","3"
"6048",2.51648351648351,6.21739130434783,3.54819277108434,1.19325153374233,4.55813953488372,"red","3"
"6049",2.32215153267784,7.26086956521739,2.73493975903614,1.30368098159509,5.04651162790698,"red","4"
"6050",2.11220358588778,6.8695652173913,2.24698795180723,1.26226993865031,6.16279069767442,"red","3"
"6051",2.57027183342973,3.34782608695652,2.35542168674699,1.22085889570552,4,"red","2"
"6052",2.58068247541931,5.04347826086956,2.89759036144578,1.20705521472393,4.55813953488372,"red","3"
"6053",2.44534412955465,5.43478260869565,1,1.22085889570552,7.06976744186046,"red","3"
"6054",2.57027183342973,3.34782608695652,2.35542168674699,1.22085889570552,4,"red","2"
"6055",2.41064198958935,5.95652173913043,3.76506024096386,1.15874233128834,5.25581395348837,"red","4"
"6056",1.91787160208211,7.39130434782609,1.97590361445783,1.20705521472393,6.16279069767442,"red","4"
"6057",2.49392712550608,4.39130434782609,3.33132530120482,1.30368098159509,5.88372093023256,"red","3"
"6058",2.7646038172354,4.65217391304348,3.33132530120482,1.22085889570552,4.06976744186047,"red","2"
"6059",2.67437825332561,5.04347826086956,4.09036144578313,1.23466257668712,3.93023255813954,"red","4"
"6060",2.4574898785425,3.8695652173913,3.33132530120482,1.11042944785276,4.41860465116279,"red","3"
"6061",2.25448235974551,5.95652173913043,3.27710843373494,1.23466257668712,3.93023255813954,"red","4"
"6062",2.70213996529786,3.60869565217391,2.30120481927711,1.15184049079755,4.97674418604651,"red","2"
"6063",2.70213996529786,3.60869565217391,2.30120481927711,1.15184049079755,4.97674418604651,"red","2"
"6064",2.60150375939849,2.82608695652174,3.71084337349398,1.17944785276074,3.02325581395349,"red","2"
"6065",2.73163678426836,3.8695652173913,2.40963855421687,1.19325153374233,2.53488372093023,"red","2"
"6066",2.41758241758242,6.73913043478261,3.1144578313253,1.26226993865031,5.18604651162791,"red","4"
"6067",2.16772700983226,6.21739130434783,2.46385542168675,1.30368098159509,4.41860465116279,"red","3"
"6068",2.37246963562753,5.56521739130435,2.57228915662651,1.23466257668712,5.18604651162791,"red","3"
"6069",2.65876229034122,4.26086956521739,2.8433734939759,1.13803680981595,4.34883720930233,"red","3"
"6070",2.40717177559282,4.65217391304348,1,1.22085889570552,5.88372093023256,"red","3"
"6071",2.62753036437246,6.60869565217391,3.49397590361446,1.20705521472393,4.83720930232558,"red","3"
"6072",2.74378253325622,2.95652173913043,2.68072289156627,1.15184049079755,6.16279069767442,"red","3"
"6073",2.74378253325622,2.95652173913043,2.68072289156627,1.15184049079755,6.16279069767442,"red","3"
"6074",2.44013880855986,5.56521739130435,1,1.22085889570552,7.2093023255814,"red","3"
"6075",2.49392712550608,5.17391304347826,1.16265060240964,1.69018404907975,7,"red","1"
"6076",2.05320994794677,7.1304347826087,1,1.24846625766871,5.3953488372093,"red","4"
"6077",2.1017929438982,5.43478260869565,1,1.20705521472393,7.69767441860465,"red","2"
"6078",2.54077501445923,4.91304347826087,2.78915662650602,1.24846625766871,4.83720930232558,"red","3"
"6079",2.54077501445923,4.91304347826087,2.78915662650602,1.24846625766871,4.83720930232558,"red","3"
"6080",2.33082706766917,5.43478260869565,3.33132530120482,1.14493865030675,4.27906976744186,"red","2"
"6081",2.80971659919027,4.26086956521739,3.16867469879518,1.26226993865031,5.6046511627907,"red","3"
"6082",2.49392712550608,2.69565217391304,1.37951807228916,1.13803680981595,4.97674418604651,"red","2"
"6083",2.43493348756507,4.78260869565217,2.24698795180723,1.20705521472393,5.46511627906977,"red","2"
"6084",2.1017929438982,6.08695652173913,2.62650602409639,1.19325153374233,5.25581395348837,"red","3"
"6085",2.59456333140542,6.47826086956522,1.16265060240964,1.99386503067485,6.58139534883721,"red","2"
"6086",2.1017929438982,6.08695652173913,2.62650602409639,1.19325153374233,5.25581395348837,"red","3"
"6087",2.43493348756507,4.78260869565217,2.24698795180723,1.20705521472393,5.46511627906977,"red","2"
"6088",2.57027183342973,3.08695652173913,1.2710843373494,1.16564417177914,5.04651162790698,"red","1"
"6089",2.63273568536725,6.8695652173913,4.09036144578313,1.5521472392638,4.90697674418604,"red","3"
"6090",2.4574898785425,4.65217391304348,1,1.23466257668712,6.86046511627907,"red","2"
"6091",2.26315789473683,6.73913043478261,3.00602409638554,1.26226993865031,6.58139534883721,"red","4"
"6092",2.4574898785425,4.65217391304348,1,1.23466257668712,6.86046511627907,"red","2"
"6093",2.5216888374783,2.95652173913043,1.65060240963855,1.16564417177914,4.48837209302326,"red","3"
"6094",2.59976865240023,2.95652173913043,2.19277108433735,1.16564417177914,6.58139534883721,"red","3"
"6095",2.69172932330826,2.95652173913043,2.24698795180723,1.23466257668712,4.41860465116279,"red","3"
"6096",2.29612492770387,3.34782608695652,2.13855421686747,1.12423312883436,4.06976744186047,"red","3"
"6097",2.38635049161364,4.78260869565217,2.40963855421687,1.19325153374233,4,"red","3"
"6098",2.69172932330826,2.95652173913043,2.24698795180723,1.23466257668712,4.41860465116279,"red","3"
"6099",2.29612492770387,3.34782608695652,2.13855421686747,1.12423312883436,4.06976744186047,"red","3"
"6100",2.22845575477154,5.17391304347826,2.95180722891566,1.17944785276074,4.83720930232558,"red","4"
"6101",2.39676113360324,5.82608695652174,3.1144578313253,1.16564417177914,5.3953488372093,"red","5"
"6102",3.02486986697512,2.82608695652174,2.03012048192771,1.71779141104294,3.93023255813954,"red","2"
"6103",2.427993059572,4.91304347826087,3.49397590361446,1.20705521472393,5.74418604651163,"red","4"
"6104",2.427993059572,4.91304347826087,3.49397590361446,1.20705521472393,5.74418604651163,"red","4"
"6105",2.427993059572,4.91304347826087,3.49397590361446,1.20705521472393,5.74418604651163,"red","4"
"6106",2.80624638519374,3.60869565217391,3.98192771084337,1.15184049079755,5.3953488372093,"red","2"
"6107",2.427993059572,4.91304347826087,3.49397590361446,1.20705521472393,5.74418604651163,"red","4"
"6108",2.24407171775593,5.17391304347826,3.33132530120482,1.19325153374233,6.09302325581396,"red","4"
"6109",2.36552920763446,4.1304347826087,1.10843373493976,1.20705521472393,5.3953488372093,"red","3"
"6110",2.49045691150954,2.69565217391304,1.81325301204819,1.20705521472393,5.18604651162791,"red","2"
"6111",2.36552920763446,4.1304347826087,1.10843373493976,1.20705521472393,5.3953488372093,"red","3"
"6112",2.64488143435511,4.26086956521739,3.27710843373494,1.17944785276074,4,"red","3"
"6113",2.59109311740891,4.1304347826087,3.49397590361446,1.17944785276074,3.65116279069767,"red","3"
"6114",2.34817813765181,5.30434782608696,3.49397590361446,1.20705521472393,4.76744186046511,"red","3"
"6115",2.67611336032389,2.95652173913043,2.68072289156627,1.19325153374233,4.97674418604651,"red","3"
"6116",2.20936957779062,6.21739130434783,3.00602409638554,1.17944785276074,4.55813953488372,"red","3"
"6117",2.54251012145748,4.39130434782609,2.68072289156627,1.17944785276074,4.62790697674419,"red","3"
"6118",2.33082706766917,4.78260869565217,3.16867469879518,1.09662576687117,4.34883720930233,"red","3"
"6119",2.77501445922498,5.56521739130435,3.81927710843373,1.16564417177914,4.90697674418604,"red","3"
"6120",2.77501445922498,5.56521739130435,3.81927710843373,1.16564417177914,4.90697674418604,"red","3"
"6121",2.67784846732214,3.08695652173913,2.19277108433735,1.22085889570552,4.76744186046511,"red","3"
"6122",2.60844418739156,6.21739130434783,3.54819277108434,1.22085889570552,4.55813953488372,"red","3"
"6123",3.09774436090225,4,3.6566265060241,1.26226993865031,3.44186046511628,"red","3"
"6124",3.10121457489878,2.82608695652174,2.24698795180723,1.2760736196319,4,"red","2"
"6125",2.52862926547137,2.56521739130435,1.16265060240964,1.48312883435583,3.09302325581395,"red","2"
"6126",2.83574320416424,3.08695652173913,2.35542168674699,1.19325153374233,4.83720930232558,"red","2"
"6127",1.77385772122613,8.30434782608696,1,1.16564417177914,7.69767441860465,"red","4"
"6128",2.74725274725273,2.95652173913043,2.57228915662651,1.20705521472393,5.74418604651163,"red","2"
"6129",2.31694621168305,5.95652173913043,2.8433734939759,1.2898773006135,5.53488372093023,"red","3"
"6130",2.57894736842105,4.65217391304348,1.05421686746988,1.2760736196319,5.6046511627907,"red","2"
"6131",2.74725274725273,2.95652173913043,2.57228915662651,1.20705521472393,5.74418604651163,"red","2"
"6132",2.5668016194332,2.69565217391304,3.00602409638554,1.22085889570552,4.55813953488372,"red","1"
"6133",1.92134181607865,7.26086956521739,1.05421686746988,1.22085889570552,5.67441860465116,"red","3"
"6134",2.49392712550608,5.56521739130435,2.73493975903614,2.6978527607362,5.04651162790698,"red","1"
"6135",2.64488143435511,2.82608695652174,1,1.15184049079755,4.76744186046511,"red","3"
"6136",1.92134181607865,7.26086956521739,1.05421686746988,1.22085889570552,5.67441860465116,"red","3"
"6137",2.88606130711393,3.08695652173913,1,1.26226993865031,5.6046511627907,"red","1"
"6138",2.34817813765181,5.95652173913043,1,1.51073619631902,6.09302325581396,"red","1"
"6139",2.35858877964141,2.69565217391304,2.08433734939759,1.15184049079755,3.65116279069767,"red","2"
"6140",2.76633892423366,3.34782608695652,3.1144578313253,1.26226993865031,4.06976744186047,"red","2"
"6141",2.21978021978022,6.47826086956522,3.22289156626506,1.19325153374233,4.48837209302326,"red","3"
"6142",2.9415847310584,2.95652173913043,2.19277108433735,1.24846625766871,5.53488372093023,"red","2"
"6143",2.75245806824754,4,2.35542168674699,2.76687116564417,5.25581395348837,"red","3"
"6144",2.63794100636206,4.26086956521739,2.03012048192771,1.16564417177914,6.37209302325582,"red","2"
"6145",2.37246963562753,3.60869565217391,1.37951807228916,1.15184049079755,3.7906976744186,"red","2"
"6146",2.63794100636206,4.26086956521739,2.03012048192771,1.16564417177914,6.37209302325582,"red","2"
"6147",2.35164835164835,5.04347826086956,2.78915662650602,1.22085889570552,5.81395348837209,"red","3"
"6148",2.39329091960671,4.78260869565217,1.05421686746988,1.23466257668712,5.74418604651163,"red","3"
"6149",2.39329091960671,4.78260869565217,1.05421686746988,1.23466257668712,5.74418604651163,"red","3"
"6150",2.59456333140542,3.34782608695652,1.75903614457831,1.22085889570552,4.90697674418604,"red","2"
"6151",2.58935801041063,3.34782608695652,1,1.16564417177914,6.09302325581396,"red","2"
"6152",2.48872180451127,2.95652173913043,1,1.11042944785276,5.95348837209302,"red","2"
"6153",2.59109311740891,4.78260869565217,1.32530120481928,1.17944785276074,5.74418604651163,"red","2"
"6154",2.12261422787738,4.91304347826087,1.10843373493976,1.24846625766871,6.23255813953489,"red","2"
"6155",2.36726431463274,2.56521739130435,2.19277108433735,1.16564417177914,3.65116279069767,"red","2"
"6156",2.59976865240023,4.91304347826087,2.51807228915663,1.57975460122699,5.18604651162791,"red","3"
"6157",2.43493348756507,5.30434782608696,1,1.2898773006135,6.02325581395349,"red","3"
"6158",2.43493348756507,5.30434782608696,1,1.2898773006135,6.02325581395349,"red","3"
"6159",2.59803354540196,2.69565217391304,4.68674698795181,1.16564417177914,3.09302325581395,"red","2"
"6160",2.2596876807403,5.17391304347826,1,1.19325153374233,7.06976744186046,"red","1"
"6161",2.76113360323887,3.34782608695652,3.06024096385542,1.26226993865031,4,"red","2"
"6162",2.85482938114517,3.08695652173913,1,1.22085889570552,5.53488372093023,"red","1"
"6163",2.29265471370734,5.95652173913043,2.73493975903614,1.16564417177914,5.6046511627907,"red","3"
"6164",2.48004626951994,4,1.2710843373494,1.23466257668712,5.6046511627907,"red","3"
"6165",2.48004626951994,4,1.2710843373494,1.23466257668712,5.6046511627907,"red","3"
"6166",2.54251012145748,5.43478260869565,3.71084337349398,1.23466257668712,3.65116279069767,"red","3"
"6167",2.6604973973395,2.95652173913043,2.68072289156627,1.19325153374233,6.23255813953489,"red","3"
"6168",1.64025448235974,8.82608695652174,1.16265060240964,1.16564417177914,6.44186046511628,"red","5"
"6169",1.64719491035281,8.82608695652174,1.05421686746988,1.13803680981595,7.83720930232558,"red","3"
"6170",2.10873337189127,5.82608695652174,2.08433734939759,1.13803680981595,5.6046511627907,"red","3"
"6171",2.16946211683053,5.17391304347826,1,1.17944785276074,6.44186046511628,"red","2"
"6172",2.35858877964141,2.69565217391304,2.08433734939759,1.19325153374233,3.65116279069767,"red","2"
"6173",2.26489300173509,5.17391304347826,1.70481927710843,1.20705521472393,4.62790697674419,"red","3"
"6174",2.69519953730479,2.95652173913043,2.19277108433735,1.23466257668712,4.62790697674419,"red","3"
"6175",2.48351648351648,6.21739130434783,3.16867469879518,1.78680981595092,4.90697674418604,"red","1"
"6176",2.60497397339502,3.21739130434782,1,1.17944785276074,5.3953488372093,"red","3"
"6177",2.69519953730479,2.95652173913043,2.19277108433735,1.23466257668712,4.62790697674419,"red","3"
"6178",2.3342972816657,5.56521739130435,3.1144578313253,1.15184049079755,3.93023255813954,"red","4"
"6179",2.47310584152689,4.1304347826087,2.08433734939759,1.17944785276074,5.53488372093023,"red","3"
"6180",2.47310584152689,4.1304347826087,2.08433734939759,1.17944785276074,5.53488372093023,"red","3"
"6181",2.57547715442452,4.78260869565217,1,1.19325153374233,5.25581395348837,"red","3"
"6182",2.77501445922498,3.8695652173913,2.51807228915663,1.2898773006135,4.76744186046511,"red","3"
"6183",2.32735685367263,4.78260869565217,2.03012048192771,1.23466257668712,5.67441860465116,"red","2"
"6184",2.77501445922498,4.26086956521739,3.71084337349398,1.16564417177914,4,"red","2"
"6185",2.07056101792944,6.73913043478261,3.3855421686747,1.26226993865031,5.3953488372093,"red","3"
"6186",1.9976865240023,7.52173913043478,1.43373493975904,1.2760736196319,4.48837209302326,"red","2"
"6187",3.08733371891267,3.8695652173913,2.62650602409639,1.53834355828221,5.04651162790698,"red","2"
"6188",3.08733371891267,3.8695652173913,2.62650602409639,1.53834355828221,5.04651162790698,"red","2"
"6189",2.40543666859456,4.91304347826087,1,1.17944785276074,5.46511627906977,"red","2"
"6190",2.60844418739156,4.78260869565217,1.5421686746988,1.20705521472393,4.97674418604651,"red","3"
"6191",2.12955465587043,6.73913043478261,1.70481927710843,1.24846625766871,7.27906976744186,"red","3"
"6192",2.66743782533256,3.21739130434782,1,1.17944785276074,5.32558139534884,"red","1"
"6193",2.60844418739156,4.78260869565217,1.5421686746988,1.20705521472393,4.97674418604651,"red","3"
"6194",2.46963562753036,2.95652173913043,1,1.51073619631902,4.34883720930233,"red","2"
"6195",2.46963562753036,2.95652173913043,1,1.51073619631902,4.34883720930233,"red","2"
"6196",2.0618854829381,6.34782608695652,1.75903614457831,1.20705521472393,5.3953488372093,"red","3"
"6197",1.83285135916713,6.47826086956522,1,1.11042944785276,6.09302325581396,"red","3"
"6198",2.32735685367263,4.78260869565217,1,1.20705521472393,6.44186046511628,"red","0"
"6199",2.27183342972816,6.8695652173913,1,1.21395705521472,8.3953488372093,"red","3"
"6200",2.53903990746095,5.82608695652174,1.37951807228916,1.19325153374233,7.13953488372093,"red","3"
"6201",2.50086755349912,5.17391304347826,2.73493975903614,1.20705521472393,5.04651162790698,"red","3"
"6202",2.37073452862925,5.17391304347826,3.3855421686747,1.16564417177914,5.46511627906977,"red","2"
"6203",2.45575477154425,2.56521739130435,2.13855421686747,1.23466257668712,3.7906976744186,"red","2"
"6204",2.56333140543666,3.34782608695652,2.40963855421687,1.17944785276074,5.04651162790698,"red","2"
"6205",2.87218045112781,3.73913043478261,2.73493975903614,1.26226993865031,4.97674418604651,"red","2"
"6206",2.41064198958935,5.04347826086956,1.48795180722892,1.45552147239264,5.81395348837209,"red","1"
"6207",2.87218045112781,3.73913043478261,2.73493975903614,1.26226993865031,4.97674418604651,"red","2"
"6208",2.54251012145748,2.56521739130435,1.5421686746988,1.11042944785276,4.90697674418604,"red","2"
"6209",2.56333140543666,3.34782608695652,2.40963855421687,1.17944785276074,5.04651162790698,"red","2"
"6210",2.00462695199537,7.26086956521739,1.81325301204819,1.33128834355828,5.25581395348837,"red","3"
"6211",2.42452284557547,4.26086956521739,2.13855421686747,1.17944785276074,5.32558139534884,"red","2"
"6212",2.46963562753036,3.73913043478261,2.13855421686747,1.23466257668712,5.74418604651163,"red","3"
"6213",2.46616541353383,3.73913043478261,2.13855421686747,1.24846625766871,5.74418604651163,"red","3"
"6214",2.57027183342973,3.34782608695652,2.46385542168675,1.19325153374233,4.76744186046511,"red","3"
"6215",1.94910352805089,6.8695652173913,1,1.08282208588957,10,"red","3"
"6216",2.60844418739156,6.08695652173913,3.49397590361446,1.22085889570552,4.2093023255814,"red","3"
"6217",2.57027183342973,3.34782608695652,2.46385542168675,1.19325153374233,4.76744186046511,"red","3"
"6218",2.63273568536725,2.43478260869565,4.68674698795181,1.15184049079755,2.25581395348837,"red","3"
"6219",2.8825910931174,3.73913043478261,2.8433734939759,1.2760736196319,4.76744186046511,"red","2"
"6220",1.94910352805089,6.8695652173913,1,1.08282208588957,10,"red","3"
"6221",2.18160786581839,5.43478260869565,3.27710843373494,1.16564417177914,4.2093023255814,"red","2"
"6222",2.36032388663967,4.91304347826087,3.1144578313253,1.16564417177914,4.2093023255814,"red","4"
"6223",2.3342972816657,4.39130434782609,2.30120481927711,1.15184049079755,5.67441860465116,"red","3"
"6224",2.3342972816657,4.39130434782609,2.30120481927711,1.15184049079755,5.67441860465116,"red","3"
"6225",2.3342972816657,4.39130434782609,2.30120481927711,1.15184049079755,5.67441860465116,"red","3"
"6226",2.3342972816657,4.39130434782609,2.30120481927711,1.15184049079755,5.67441860465116,"red","3"
"6227",2.45575477154425,2.69565217391304,1.59638554216867,1.16564417177914,5.32558139534884,"red","2"
"6228",2.57027183342973,3.34782608695652,2.40963855421687,1.20705521472393,4.97674418604651,"red","3"
"6229",2.57027183342973,3.34782608695652,2.40963855421687,1.20705521472393,4.97674418604651,"red","3"
"6230",2.6604973973395,2.56521739130435,2.40963855421687,1.44171779141104,4.76744186046511,"red","2"
"6231",2.50954308849045,3.21739130434782,1.5421686746988,1.15184049079755,3.58139534883721,"red","3"
"6232",2.82012724117987,3.08695652173913,2.19277108433735,1.22085889570552,4.2093023255814,"red","2"
"6233",2.5563909774436,3.60869565217391,1,1.19325153374233,5.67441860465116,"red","2"
"6234",2.17293233082707,7,1.10843373493976,1.24846625766871,5.6046511627907,"red","3"
"6235",2.27877385772122,2.95652173913043,1,1.11042944785276,5.46511627906977,"red","2"
"6236",2.27877385772122,2.95652173913043,1,1.11042944785276,5.46511627906977,"red","2"
"6237",2.27877385772122,2.95652173913043,1,1.11042944785276,5.46511627906977,"red","2"
"6238",2.43493348756507,4.26086956521739,1.10843373493976,1.15184049079755,5.46511627906977,"red","3"
"6239",2.43493348756507,4.26086956521739,1.10843373493976,1.15184049079755,5.46511627906977,"red","3"
"6240",2.43493348756507,4.26086956521739,1.10843373493976,1.15184049079755,5.46511627906977,"red","3"
"6241",2.52342394447658,4.1304347826087,1.10843373493976,1.15184049079755,5.53488372093023,"red","3"
"6242",2.43493348756507,4.26086956521739,1.10843373493976,1.15184049079755,5.46511627906977,"red","3"
"6243",2.97975708502023,4.91304347826087,3.60240963855422,1.2760736196319,3.58139534883721,"red","2"
"6244",2.56506651243492,3.8695652173913,2.30120481927711,1.23466257668712,4.69767441860465,"red","3"
"6245",2.32041642567959,5.43478260869565,1.05421686746988,1.20705521472393,6.58139534883721,"red","2"
"6246",2.51995373048005,2.95652173913043,1.16265060240964,1.16564417177914,5.32558139534884,"red","2"
"6247",2.51995373048005,2.95652173913043,1.16265060240964,1.16564417177914,5.32558139534884,"red","2"
"6248",2.40023134759975,4.65217391304348,1,1.30368098159509,5.81395348837209,"red","2"
"6249",2.63620589936378,3.60869565217391,2.57228915662651,1.19325153374233,5.32558139534884,"red","2"
"6250",2.07750144592249,5.95652173913043,1.05421686746988,1.23466257668712,5.18604651162791,"red","3"
"6251",2.69866975130132,4,1.16265060240964,1.17944785276074,5.53488372093023,"red","2"
"6252",2.69866975130132,4,1.16265060240964,1.17944785276074,5.53488372093023,"red","2"
"6253",2.48698669751301,3.60869565217391,1.16265060240964,1.23466257668712,5.3953488372093,"red","2"
"6254",2.30653556969345,3.73913043478261,2.35542168674699,1.16564417177914,5.46511627906977,"red","2"
"6255",2.30653556969345,3.73913043478261,2.35542168674699,1.16564417177914,5.46511627906977,"red","2"
"6256",2.6257952573742,5.04347826086956,2.30120481927711,1.26226993865031,7.13953488372093,"red","3"
"6257",2.77848467322151,2.95652173913043,1.92168674698795,1.66257668711656,4.90697674418604,"red","2"
"6258",2.72296124927704,3.65217391304343,3.16867469879518,1.11042944785276,3.44186046511628,"red","3"
"6259",2.71428571428572,4.78260869565217,2.68072289156627,1.23466257668712,4.62790697674419,"red","2"
"6260",2.75766338924233,3.73913043478261,1.75903614457831,1.26226993865031,5.46511627906977,"red","2"
"6261",2.72296124927704,3.65217391304343,3.16867469879518,1.11042944785276,3.44186046511628,"red","3"
